trade_id,pair,session_id,direction,bars_since_entry,z_score,spread,sigma_rolling
19,ZC_ZW,20251118,LONG,39,5.927514,0.00333336,0.00053708
19,ZC_ZW,20251118,LONG,40,5.223345,0.00367465,0.00067482
19,ZC_ZW,20251118,LONG,41,4.731772,0.00407823,0.00083022
19,ZC_ZW,20251118,LONG,42,4.549201,0.00488645,0.00104120
19,ZC_ZW,20251118,LONG,43,3.732176,0.00448216,0.00116081
19,ZC_ZW,20251118,LONG,44,3.382116,0.00434342,0.00123993
19,ZC_ZW,20251118,LONG,45,2.228968,0.00291482,0.00124048
19,ZC_ZW,20251118,LONG,46,1.278363,0.00174891,0.00125089
19,ZC_ZW,20251118,LONG,47,2.499377,0.00324456,0.00123820
19,ZC_ZW,20251118,LONG,48,3.830771,0.00527859,0.00133883
19,ZC_ZW,20251118,LONG,49,2.121441,0.00295946,0.00132440
19,ZC_ZW,20251118,LONG,50,3.916814,0.00582311,0.00144844
19,ZC_ZW,20251118,LONG,51,1.564550,0.00234099,0.00140051
19,ZC_ZW,20251118,LONG,52,2.455299,0.00343448,0.00133778
19,ZC_ZW,20251118,LONG,53,3.484838,0.00473132,0.00131469
19,ZC_ZW,20251118,LONG,54,1.206728,0.00172792,0.00130775
19,ZC_ZW,20251118,LONG,55,1.798828,0.00247908,0.00129488
19,ZC_ZW,20251118,LONG,56,1.640244,0.00214404,0.00121580
19,ZC_ZW,20251118,LONG,57,1.337622,0.00180146,0.00123475
19,ZC_ZW,20251118,LONG,58,2.247768,0.00289376,0.00122074
19,ZC_ZW,20251118,LONG,59,3.075279,0.00391908,0.00122566
19,ZC_ZW,20251118,LONG,60,3.219083,0.00412262,0.00123414
19,ZC_ZW,20251118,LONG,61,3.063184,0.00391908,0.00123050
19,ZC_ZW,20251118,LONG,62,3.116700,0.00385382,0.00118844
19,ZC_ZW,20251118,LONG,63,2.720444,0.00330901,0.00116128
19,ZC_ZW,20251118,LONG,64,2.890942,0.00343946,0.00113791
19,ZC_ZW,20251118,LONG,65,2.350548,0.00282857,0.00113963
19,ZC_ZW,20251118,LONG,66,1.652842,0.00200527,0.00112258
19,ZC_ZW,20251118,LONG,67,3.439047,0.00405116,0.00113442
19,ZC_ZW,20251118,LONG,68,4.199750,0.00473378,0.00109148
19,ZC_ZW,20251118,LONG,69,3.762662,0.00432625,0.00110997
19,ZC_ZW,20251118,LONG,70,4.207256,0.00426045,0.00097703
19,ZC_ZW,20251118,LONG,71,3.404789,0.00338335,0.00094970
19,ZC_ZW,20251118,LONG,72,3.036631,0.00304165,0.00095231
19,ZC_ZW,20251118,LONG,73,3.299938,0.00310583,0.00089578
19,ZC_ZW,20251118,LONG,74,3.251086,0.00283883,0.00082711
19,ZC_ZW,20251118,LONG,75,3.769653,0.00318062,0.00080400
19,ZC_ZW,20251118,LONG,76,3.730867,0.00297798,0.00075804
19,ZC_ZW,20251118,LONG,77,6.692007,0.00542920,0.00078891
19,ZC_ZW,20251118,LONG,78,5.442618,0.00448216,0.00079600
19,ZC_ZW,20251118,LONG,79,4.758291,0.00393913,0.00079636
19,ZC_ZW,20251118,LONG,80,3.233058,0.00277543,0.00081211
19,ZC_ZW,20251118,LONG,81,3.170535,0.00277543,0.00082813
19,ZC_ZW,20251118,LONG,82,1.492721,0.00154619,0.00093545
19,ZC_ZW,20251118,LONG,83,0.787119,0.00100078,0.00108111
19,ZC_ZW,20251118,LONG,84,1.742974,0.00209129,0.00111388
19,ZC_ZW,20251118,LONG,85,0.933783,0.00126653,0.00119590
19,ZC_ZW,20251118,LONG,86,1.686497,0.00215464,0.00118875
19,ZC_ZW,20251118,LONG,87,1.559409,0.00201532,0.00119628
19,ZC_ZW,20251118,LONG,88,1.750964,0.00215464,0.00114498
19,ZC_ZW,20251118,LONG,89,1.675183,0.00201532,0.00111361
19,ZC_ZW,20251118,LONG,90,1.201349,0.00146962,0.00109859
19,ZC_ZW,20251118,LONG,91,2.219387,0.00256072,0.00108629
19,ZC_ZW,20251118,LONG,92,0.803771,0.00106353,0.00113678
19,ZC_ZW,20251118,LONG,93,1.586255,0.00195173,0.00113595
19,ZC_ZW,20251118,LONG,94,1.397600,0.00174891,0.00114417
19,ZC_ZW,20251118,LONG,95,2.196791,0.00263611,0.00113178
19,ZC_ZW,20251118,LONG,96,0.913349,0.00120351,0.00115365
19,ZC_ZW,20251118,LONG,97,1.623677,0.00160923,0.00089883
19,ZC_ZW,20251118,LONG,98,3.103778,0.00235764,0.00071133
19,ZC_ZW,20251118,LONG,99,3.026088,0.00181223,0.00054936
19,ZC_ZW,20251118,LONG,100,4.229543,0.00235764,0.00052200
19,ZC_ZW,20251118,LONG,101,3.473538,0.00181223,0.00047859
19,ZC_ZW,20251118,LONG,102,5.212694,0.00290275,0.00052812
19,ZC_ZW,20251118,LONG,103,5.545155,0.00330901,0.00056972
19,ZC_ZW,20251118,LONG,104,4.775436,0.00310583,0.00061900
19,ZC_ZW,20251118,LONG,105,1.196500,0.00092362,0.00064671
20,ZC_ZW,20251118,LONG,0,-1.410093,-0.00065357,0.00056974
20,ZC_ZW,20251118,LONG,1,-0.340493,-0.00004295,0.00056617
20,ZC_ZW,20251118,LONG,2,-0.695431,-0.00024658,0.00057001
20,ZC_ZW,20251118,LONG,3,-2.320228,-0.00120106,0.00058222
20,ZC_ZW,20251118,LONG,4,-0.087286,0.00009708,0.00060431
20,ZC_ZW,20251118,LONG,5,-0.085268,0.00009708,0.00061861
20,ZC_ZW,20251118,LONG,6,0.732923,0.00064397,0.00067422
20,ZC_ZW,20251118,LONG,7,0.527686,0.00051753,0.00069683
20,ZC_ZW,20251118,LONG,8,0.035376,0.00017423,0.00068994
20,ZC_ZW,20251118,LONG,9,0.511029,0.00051753,0.00071955
20,ZC_ZW,20251118,LONG,10,0.753626,0.00072053,0.00075728
20,ZC_ZW,20251118,LONG,11,1.388578,0.00133006,0.00084996
20,ZC_ZW,20251118,LONG,12,1.403951,0.00146962,0.00094006
20,ZC_ZW,20251118,LONG,13,1.614310,0.00181223,0.00102980
20,ZC_ZW,20251118,LONG,14,1.343477,0.00160923,0.00108629
20,ZC_ZW,20251118,LONG,15,1.730297,0.00215464,0.00115866
20,ZC_ZW,20251118,LONG,16,1.450161,0.00181223,0.00114636
20,ZC_ZW,20251118,LONG,17,1.743249,0.00201532,0.00107013
20,ZC_ZW,20251118,LONG,18,2.054138,0.00235764,0.00107481
20,ZC_ZW,20251118,LONG,19,1.256011,0.00140633,0.00100039
20,ZC_ZW,20251118,LONG,20,1.121134,0.00120351,0.00093984
20,ZC_ZW,20251118,LONG,21,1.860411,0.00188866,0.00093465
20,ZC_ZW,20251118,LONG,22,1.498058,0.00148365,0.00089037
20,ZC_ZW,20251118,LONG,23,1.603079,0.00128128,0.00070580
20,ZC_ZW,20251118,LONG,24,1.731305,0.00128128,0.00065353
20,ZC_ZW,20251118,LONG,25,2.153858,0.00142162,0.00059047
20,ZC_ZW,20251118,LONG,26,2.592248,0.00162381,0.00056861
20,ZC_ZW,20251118,LONG,27,3.651762,0.00216832,0.00055275
20,ZC_ZW,20251118,LONG,28,1.974413,0.00107900,0.00047061
20,ZC_ZW,20251118,LONG,29,4.636502,0.00210624,0.00042196
20,ZC_ZW,20251118,LONG,30,5.653058,0.00244823,0.00040658
20,ZC_ZW,20251118,LONG,31,5.927514,0.00333336,0.00053708
20,ZC_ZW,20251118,LONG,32,5.223345,0.00367465,0.00067482
20,ZC_ZW,20251118,LONG,33,4.731772,0.00407823,0.00083022
20,ZC_ZW,20251118,LONG,34,4.549201,0.00488645,0.00104120
20,ZC_ZW,20251118,LONG,35,3.732176,0.00448216,0.00116081
20,ZC_ZW,20251118,LONG,36,3.382116,0.00434342,0.00123993
20,ZC_ZW,20251118,LONG,37,2.228968,0.00291482,0.00124048
20,ZC_ZW,20251118,LONG,38,1.278363,0.00174891,0.00125089
20,ZC_ZW,20251118,LONG,39,2.499377,0.00324456,0.00123820
20,ZC_ZW,20251118,LONG,40,3.830771,0.00527859,0.00133883
20,ZC_ZW,20251118,LONG,41,2.121441,0.00295946,0.00132440
20,ZC_ZW,20251118,LONG,42,3.916814,0.00582311,0.00144844
20,ZC_ZW,20251118,LONG,43,1.564550,0.00234099,0.00140051
20,ZC_ZW,20251118,LONG,44,2.455299,0.00343448,0.00133778
20,ZC_ZW,20251118,LONG,45,3.484838,0.00473132,0.00131469
20,ZC_ZW,20251118,LONG,46,1.206728,0.00172792,0.00130775
20,ZC_ZW,20251118,LONG,47,1.798828,0.00247908,0.00129488
20,ZC_ZW,20251118,LONG,48,1.640244,0.00214404,0.00121580
20,ZC_ZW,20251118,LONG,49,1.337622,0.00180146,0.00123475
20,ZC_ZW,20251118,LONG,50,2.247768,0.00289376,0.00122074
20,ZC_ZW,20251118,LONG,51,3.075279,0.00391908,0.00122566
20,ZC_ZW,20251118,LONG,52,3.219083,0.00412262,0.00123414
20,ZC_ZW,20251118,LONG,53,3.063184,0.00391908,0.00123050
20,ZC_ZW,20251118,LONG,54,3.116700,0.00385382,0.00118844
20,ZC_ZW,20251118,LONG,55,2.720444,0.00330901,0.00116128
20,ZC_ZW,20251118,LONG,56,2.890942,0.00343946,0.00113791
20,ZC_ZW,20251118,LONG,57,2.350548,0.00282857,0.00113963
20,ZC_ZW,20251118,LONG,58,1.652842,0.00200527,0.00112258
20,ZC_ZW,20251118,LONG,59,3.439047,0.00405116,0.00113442
20,ZC_ZW,20251118,LONG,60,4.199750,0.00473378,0.00109148
20,ZC_ZW,20251118,LONG,61,3.762662,0.00432625,0.00110997
20,ZC_ZW,20251118,LONG,62,4.207256,0.00426045,0.00097703
20,ZC_ZW,20251118,LONG,63,3.404789,0.00338335,0.00094970
20,ZC_ZW,20251118,LONG,64,3.036631,0.00304165,0.00095231
20,ZC_ZW,20251118,LONG,65,3.299938,0.00310583,0.00089578
20,ZC_ZW,20251118,LONG,66,3.251086,0.00283883,0.00082711
20,ZC_ZW,20251118,LONG,67,3.769653,0.00318062,0.00080400
20,ZC_ZW,20251118,LONG,68,3.730867,0.00297798,0.00075804
20,ZC_ZW,20251118,LONG,69,6.692007,0.00542920,0.00078891
20,ZC_ZW,20251118,LONG,70,5.442618,0.00448216,0.00079600
20,ZC_ZW,20251118,LONG,71,4.758291,0.00393913,0.00079636
20,ZC_ZW,20251118,LONG,72,3.233058,0.00277543,0.00081211
20,ZC_ZW,20251118,LONG,73,3.170535,0.00277543,0.00082813
20,ZC_ZW,20251118,LONG,74,1.492721,0.00154619,0.00093545
20,ZC_ZW,20251118,LONG,75,0.787119,0.00100078,0.00108111
20,ZC_ZW,20251118,LONG,76,1.742974,0.00209129,0.00111388
20,ZC_ZW,20251118,LONG,77,0.933783,0.00126653,0.00119590
20,ZC_ZW,20251118,LONG,78,1.686497,0.00215464,0.00118875
20,ZC_ZW,20251118,LONG,79,1.559409,0.00201532,0.00119628
20,ZC_ZW,20251118,LONG,80,1.750964,0.00215464,0.00114498
20,ZC_ZW,20251118,LONG,81,1.675183,0.00201532,0.00111361
20,ZC_ZW,20251118,LONG,82,1.201349,0.00146962,0.00109859
20,ZC_ZW,20251118,LONG,83,2.219387,0.00256072,0.00108629
20,ZC_ZW,20251118,LONG,84,0.803771,0.00106353,0.00113678
20,ZC_ZW,20251118,LONG,85,1.586255,0.00195173,0.00113595
20,ZC_ZW,20251118,LONG,86,1.397600,0.00174891,0.00114417
20,ZC_ZW,20251118,LONG,87,2.196791,0.00263611,0.00113178
20,ZC_ZW,20251118,LONG,88,0.913349,0.00120351,0.00115365
20,ZC_ZW,20251118,LONG,89,1.623677,0.00160923,0.00089883
20,ZC_ZW,20251118,LONG,90,3.103778,0.00235764,0.00071133
20,ZC_ZW,20251118,LONG,91,3.026088,0.00181223,0.00054936
20,ZC_ZW,20251118,LONG,92,4.229543,0.00235764,0.00052200
20,ZC_ZW,20251118,LONG,93,3.473538,0.00181223,0.00047859
20,ZC_ZW,20251118,LONG,94,5.212694,0.00290275,0.00052812
20,ZC_ZW,20251118,LONG,95,5.545155,0.00330901,0.00056972
20,ZC_ZW,20251118,LONG,96,4.775436,0.00310583,0.00061900
20,ZC_ZW,20251118,LONG,97,1.196500,0.00092362,0.00064671
21,ZC_ZW,20251118,LONG,0,-0.087286,0.00009708,0.00060431
21,ZC_ZW,20251118,LONG,1,-0.085268,0.00009708,0.00061861
21,ZC_ZW,20251118,LONG,2,0.732923,0.00064397,0.00067422
21,ZC_ZW,20251118,LONG,3,0.527686,0.00051753,0.00069683
21,ZC_ZW,20251118,LONG,4,0.035376,0.00017423,0.00068994
21,ZC_ZW,20251118,LONG,5,0.511029,0.00051753,0.00071955
21,ZC_ZW,20251118,LONG,6,0.753626,0.00072053,0.00075728
21,ZC_ZW,20251118,LONG,7,1.388578,0.00133006,0.00084996
21,ZC_ZW,20251118,LONG,8,1.403951,0.00146962,0.00094006
21,ZC_ZW,20251118,LONG,9,1.614310,0.00181223,0.00102980
21,ZC_ZW,20251118,LONG,10,1.343477,0.00160923,0.00108629
21,ZC_ZW,20251118,LONG,11,1.730297,0.00215464,0.00115866
21,ZC_ZW,20251118,LONG,12,1.450161,0.00181223,0.00114636
21,ZC_ZW,20251118,LONG,13,1.743249,0.00201532,0.00107013
21,ZC_ZW,20251118,LONG,14,2.054138,0.00235764,0.00107481
21,ZC_ZW,20251118,LONG,15,1.256011,0.00140633,0.00100039
21,ZC_ZW,20251118,LONG,16,1.121134,0.00120351,0.00093984
21,ZC_ZW,20251118,LONG,17,1.860411,0.00188866,0.00093465
21,ZC_ZW,20251118,LONG,18,1.498058,0.00148365,0.00089037
21,ZC_ZW,20251118,LONG,19,1.603079,0.00128128,0.00070580
21,ZC_ZW,20251118,LONG,20,1.731305,0.00128128,0.00065353
21,ZC_ZW,20251118,LONG,21,2.153858,0.00142162,0.00059047
21,ZC_ZW,20251118,LONG,22,2.592248,0.00162381,0.00056861
21,ZC_ZW,20251118,LONG,23,3.651762,0.00216832,0.00055275
21,ZC_ZW,20251118,LONG,24,1.974413,0.00107900,0.00047061
21,ZC_ZW,20251118,LONG,25,4.636502,0.00210624,0.00042196
21,ZC_ZW,20251118,LONG,26,5.653058,0.00244823,0.00040658
21,ZC_ZW,20251118,LONG,27,5.927514,0.00333336,0.00053708
21,ZC_ZW,20251118,LONG,28,5.223345,0.00367465,0.00067482
21,ZC_ZW,20251118,LONG,29,4.731772,0.00407823,0.00083022
21,ZC_ZW,20251118,LONG,30,4.549201,0.00488645,0.00104120
21,ZC_ZW,20251118,LONG,31,3.732176,0.00448216,0.00116081
21,ZC_ZW,20251118,LONG,32,3.382116,0.00434342,0.00123993
21,ZC_ZW,20251118,LONG,33,2.228968,0.00291482,0.00124048
21,ZC_ZW,20251118,LONG,34,1.278363,0.00174891,0.00125089
21,ZC_ZW,20251118,LONG,35,2.499377,0.00324456,0.00123820
21,ZC_ZW,20251118,LONG,36,3.830771,0.00527859,0.00133883
21,ZC_ZW,20251118,LONG,37,2.121441,0.00295946,0.00132440
21,ZC_ZW,20251118,LONG,38,3.916814,0.00582311,0.00144844
21,ZC_ZW,20251118,LONG,39,1.564550,0.00234099,0.00140051
21,ZC_ZW,20251118,LONG,40,2.455299,0.00343448,0.00133778
21,ZC_ZW,20251118,LONG,41,3.484838,0.00473132,0.00131469
21,ZC_ZW,20251118,LONG,42,1.206728,0.00172792,0.00130775
21,ZC_ZW,20251118,LONG,43,1.798828,0.00247908,0.00129488
21,ZC_ZW,20251118,LONG,44,1.640244,0.00214404,0.00121580
21,ZC_ZW,20251118,LONG,45,1.337622,0.00180146,0.00123475
21,ZC_ZW,20251118,LONG,46,2.247768,0.00289376,0.00122074
21,ZC_ZW,20251118,LONG,47,3.075279,0.00391908,0.00122566
21,ZC_ZW,20251118,LONG,48,3.219083,0.00412262,0.00123414
21,ZC_ZW,20251118,LONG,49,3.063184,0.00391908,0.00123050
21,ZC_ZW,20251118,LONG,50,3.116700,0.00385382,0.00118844
21,ZC_ZW,20251118,LONG,51,2.720444,0.00330901,0.00116128
21,ZC_ZW,20251118,LONG,52,2.890942,0.00343946,0.00113791
21,ZC_ZW,20251118,LONG,53,2.350548,0.00282857,0.00113963
21,ZC_ZW,20251118,LONG,54,1.652842,0.00200527,0.00112258
21,ZC_ZW,20251118,LONG,55,3.439047,0.00405116,0.00113442
21,ZC_ZW,20251118,LONG,56,4.199750,0.00473378,0.00109148
21,ZC_ZW,20251118,LONG,57,3.762662,0.00432625,0.00110997
21,ZC_ZW,20251118,LONG,58,4.207256,0.00426045,0.00097703
21,ZC_ZW,20251118,LONG,59,3.404789,0.00338335,0.00094970
21,ZC_ZW,20251118,LONG,60,3.036631,0.00304165,0.00095231
21,ZC_ZW,20251118,LONG,61,3.299938,0.00310583,0.00089578
21,ZC_ZW,20251118,LONG,62,3.251086,0.00283883,0.00082711
21,ZC_ZW,20251118,LONG,63,3.769653,0.00318062,0.00080400
21,ZC_ZW,20251118,LONG,64,3.730867,0.00297798,0.00075804
21,ZC_ZW,20251118,LONG,65,6.692007,0.00542920,0.00078891
21,ZC_ZW,20251118,LONG,66,5.442618,0.00448216,0.00079600
21,ZC_ZW,20251118,LONG,67,4.758291,0.00393913,0.00079636
21,ZC_ZW,20251118,LONG,68,3.233058,0.00277543,0.00081211
21,ZC_ZW,20251118,LONG,69,3.170535,0.00277543,0.00082813
21,ZC_ZW,20251118,LONG,70,1.492721,0.00154619,0.00093545
21,ZC_ZW,20251118,LONG,71,0.787119,0.00100078,0.00108111
21,ZC_ZW,20251118,LONG,72,1.742974,0.00209129,0.00111388
21,ZC_ZW,20251118,LONG,73,0.933783,0.00126653,0.00119590
21,ZC_ZW,20251118,LONG,74,1.686497,0.00215464,0.00118875
21,ZC_ZW,20251118,LONG,75,1.559409,0.00201532,0.00119628
21,ZC_ZW,20251118,LONG,76,1.750964,0.00215464,0.00114498
21,ZC_ZW,20251118,LONG,77,1.675183,0.00201532,0.00111361
21,ZC_ZW,20251118,LONG,78,1.201349,0.00146962,0.00109859
21,ZC_ZW,20251118,LONG,79,2.219387,0.00256072,0.00108629
21,ZC_ZW,20251118,LONG,80,0.803771,0.00106353,0.00113678
21,ZC_ZW,20251118,LONG,81,1.586255,0.00195173,0.00113595
21,ZC_ZW,20251118,LONG,82,1.397600,0.00174891,0.00114417
21,ZC_ZW,20251118,LONG,83,2.196791,0.00263611,0.00113178
21,ZC_ZW,20251118,LONG,84,0.913349,0.00120351,0.00115365
21,ZC_ZW,20251118,LONG,85,1.623677,0.00160923,0.00089883
21,ZC_ZW,20251118,LONG,86,3.103778,0.00235764,0.00071133
21,ZC_ZW,20251118,LONG,87,3.026088,0.00181223,0.00054936
21,ZC_ZW,20251118,LONG,88,4.229543,0.00235764,0.00052200
21,ZC_ZW,20251118,LONG,89,3.473538,0.00181223,0.00047859
21,ZC_ZW,20251118,LONG,90,5.212694,0.00290275,0.00052812
21,ZC_ZW,20251118,LONG,91,5.545155,0.00330901,0.00056972
21,ZC_ZW,20251118,LONG,92,4.775436,0.00310583,0.00061900
21,ZC_ZW,20251118,LONG,93,1.196500,0.00092362,0.00064671
22,ZC_ZW,20251119,SHORT,0,-0.669160,-0.00005453,0.00026011
22,ZC_ZW,20251119,SHORT,1,-0.614391,-0.00005453,0.00028330
22,ZC_ZW,20251119,SHORT,2,-0.783610,-0.00011984,0.00030546
22,ZC_ZW,20251119,SHORT,3,-0.746932,-0.00011984,0.00032046
22,ZC_ZW,20251119,SHORT,4,-0.723722,-0.00011984,0.00033074
22,ZC_ZW,20251119,SHORT,5,-1.084965,-0.00025899,0.00034887
22,ZC_ZW,20251119,SHORT,6,-1.207854,-0.00032402,0.00036722
22,ZC_ZW,20251119,SHORT,7,-2.331601,-0.00093603,0.00045272
22,ZC_ZW,20251119,SHORT,8,-2.872001,-0.00162401,0.00060708
22,ZC_ZW,20251119,SHORT,9,-2.080900,-0.00127991,0.00067252
22,ZC_ZW,20251119,SHORT,10,-1.674705,-0.00107591,0.00071382
22,ZC_ZW,20251119,SHORT,11,-1.085734,-0.00066763,0.00072500
22,ZC_ZW,20251119,SHORT,12,-0.341752,-0.00011984,0.00070039
22,ZC_ZW,20251119,SHORT,13,1.340196,0.00111347,0.00074164
22,ZC_ZW,20251119,SHORT,14,0.341398,0.00036257,0.00071192
22,ZC_ZW,20251119,SHORT,15,0.347864,0.00036257,0.00069868
22,ZC_ZW,20251119,SHORT,16,0.549651,0.00050173,0.00069537
22,ZC_ZW,20251119,SHORT,17,0.852630,0.00071640,0.00070004
22,ZC_ZW,20251119,SHORT,18,0.554119,0.00051330,0.00071064
22,ZC_ZW,20251119,SHORT,19,-0.627666,-0.00031265,0.00068855
22,ZC_ZW,20251119,SHORT,20,-0.718689,-0.00037590,0.00068934
22,ZC_ZW,20251119,SHORT,21,-1.286323,-0.00078201,0.00070086
22,ZC_ZW,20251119,SHORT,22,-1.452955,-0.00092249,0.00071717
22,ZC_ZW,20251119,SHORT,23,-0.691268,-0.00037590,0.00071668
22,ZC_ZW,20251119,SHORT,24,1.045858,0.00091959,0.00076499
22,ZC_ZW,20251119,SHORT,25,-0.198675,-0.00003270,0.00076618
22,ZC_ZW,20251119,SHORT,26,0.066032,0.00017040,0.00077051
22,ZC_ZW,20251119,SHORT,27,0.770029,0.00071640,0.00077514
22,ZC_ZW,20251119,SHORT,28,0.474733,0.00045024,0.00069664
22,ZC_ZW,20251119,SHORT,29,0.735707,0.00059026,0.00063983
22,ZC_ZW,20251119,SHORT,30,-0.021012,0.00010737,0.00057834
22,ZC_ZW,20251119,SHORT,31,-0.990615,-0.00043863,0.00056344
22,ZC_ZW,20251119,SHORT,32,-0.733554,-0.00029820,0.00056945
22,ZC_ZW,20251119,SHORT,33,-0.023268,0.00010737,0.00052228
22,ZC_ZW,20251119,SHORT,34,-0.023433,0.00010737,0.00051861
22,ZC_ZW,20251119,SHORT,35,-0.023616,0.00010737,0.00051457
22,ZC_ZW,20251119,SHORT,36,-1.194253,-0.00050085,0.00051947
22,ZC_ZW,20251119,SHORT,37,-0.840000,-0.00029820,0.00049729
22,ZC_ZW,20251119,SHORT,38,-2.203434,-0.00104685,0.00052935
22,ZC_ZW,20251119,SHORT,39,-1.159869,-0.00050085,0.00053487
22,ZC_ZW,20251119,SHORT,40,-1.501354,-0.00070341,0.00054813
22,ZC_ZW,20251119,SHORT,41,-2.055154,-0.00104685,0.00056754
22,ZC_ZW,20251119,SHORT,42,-2.378820,-0.00131056,0.00060118
22,ZC_ZW,20251119,SHORT,43,-2.191191,-0.00131056,0.00065265
22,ZC_ZW,20251119,SHORT,44,-2.641289,-0.00165427,0.00067156
22,ZC_ZW,20251119,SHORT,45,-2.040052,-0.00131056,0.00070101
22,ZC_ZW,20251119,SHORT,46,-2.168638,-0.00145189,0.00072461
22,ZC_ZW,20251119,SHORT,47,-1.724122,-0.00104685,0.00067650
22,ZC_ZW,20251119,SHORT,48,-2.951214,-0.00193710,0.00069687
22,ZC_ZW,20251119,SHORT,49,-3.304143,-0.00221969,0.00070796
22,ZC_ZW,20251119,SHORT,50,-3.531193,-0.00262562,0.00077740
22,ZC_ZW,20251119,SHORT,51,-3.232017,-0.00262562,0.00084936
22,ZC_ZW,20251119,SHORT,52,-3.683154,-0.00351799,0.00098761
22,ZC_ZW,20251119,SHORT,53,-3.350706,-0.00337594,0.00104320
22,ZC_ZW,20251119,SHORT,54,-0.040231,0.00007765,0.00104094
22,ZC_ZW,20251119,SHORT,55,1.176146,0.00151526,0.00118671
22,ZC_ZW,20251119,SHORT,56,-0.037464,0.00007401,0.00121484
22,ZC_ZW,20251119,SHORT,57,-0.376628,-0.00033738,0.00121315
22,ZC_ZW,20251119,SHORT,58,-2.039067,-0.00239812,0.00123470
22,ZC_ZW,20251119,SHORT,59,-1.931861,-0.00225857,0.00123098
22,ZC_ZW,20251119,SHORT,60,-1.047886,-0.00115906,0.00122016
22,ZC_ZW,20251119,SHORT,61,-1.887723,-0.00219265,0.00122485
22,ZC_ZW,20251119,SHORT,62,-1.271727,-0.00143689,0.00122386
22,ZC_ZW,20251119,SHORT,63,-2.433930,-0.00294863,0.00126057
22,ZC_ZW,20251119,SHORT,64,-2.129322,-0.00260349,0.00127882
22,ZC_ZW,20251119,SHORT,65,-2.350199,-0.00294863,0.00130549
22,ZC_ZW,20251119,SHORT,66,-2.445380,-0.00315400,0.00133866
22,ZC_ZW,20251119,SHORT,67,-3.068251,-0.00425593,0.00142604
22,ZC_ZW,20251119,SHORT,68,-2.635994,-0.00377956,0.00147917
22,ZC_ZW,20251119,SHORT,69,-3.118347,-0.00488331,0.00160432
22,ZC_ZW,20251119,SHORT,70,-3.018857,-0.00508905,0.00172535
22,ZC_ZW,20251119,SHORT,71,-2.500177,-0.00433128,0.00178020
22,ZC_ZW,20251119,SHORT,72,-1.813222,-0.00308841,0.00176919
22,ZC_ZW,20251119,SHORT,73,-1.896336,-0.00322814,0.00176533
22,ZC_ZW,20251119,SHORT,74,-1.556395,-0.00247119,0.00166456
22,ZC_ZW,20251119,SHORT,75,-2.642763,-0.00350739,0.00137239
22,ZC_ZW,20251119,SHORT,76,-2.911595,-0.00336780,0.00119774
22,ZC_ZW,20251119,SHORT,77,-3.993492,-0.00405942,0.00104644
22,ZC_ZW,20251119,SHORT,78,-4.387285,-0.00461175,0.00107841
22,ZC_ZW,20251119,SHORT,79,-4.087408,-0.00426553,0.00107282
22,ZC_ZW,20251119,SHORT,80,-4.594833,-0.00426553,0.00095434
22,ZC_ZW,20251119,SHORT,81,-4.738198,-0.00419925,0.00091148
22,ZC_ZW,20251119,SHORT,82,-4.299997,-0.00316178,0.00076309
22,ZC_ZW,20251119,SHORT,83,-5.353759,-0.00385321,0.00074205
22,ZC_ZW,20251119,SHORT,84,-5.445135,-0.00364692,0.00069171
22,ZC_ZW,20251119,SHORT,85,-5.330522,-0.00344053,0.00066786
22,ZC_ZW,20251119,SHORT,86,-5.791394,-0.00364692,0.00065035
22,ZC_ZW,20251119,SHORT,87,-5.480144,-0.00344053,0.00064963
22,ZC_ZW,20251119,SHORT,88,-6.319625,-0.00399286,0.00065073
22,ZC_ZW,20251119,SHORT,89,-6.255883,-0.00364692,0.00060206
22,ZC_ZW,20251119,SHORT,90,-7.575089,-0.00378638,0.00051562
22,ZC_ZW,20251119,SHORT,91,-8.638489,-0.00433902,0.00051613
22,ZC_ZW,20251119,SHORT,92,-8.838391,-0.00454550,0.00052781
22,ZC_ZW,20251119,SHORT,93,-8.831722,-0.00544521,0.00063008
22,ZC_ZW,20251119,SHORT,94,-8.748178,-0.00586595,0.00068420
22,ZC_ZW,20251119,SHORT,95,-7.513809,-0.00537876,0.00073176
22,ZC_ZW,20251119,SHORT,96,-7.339501,-0.00551882,0.00076822
22,ZC_ZW,20251119,SHORT,97,-7.196066,-0.00627994,0.00088930
22,ZC_ZW,20251119,SHORT,98,-6.225240,-0.00572577,0.00093897
22,ZC_ZW,20251119,SHORT,99,-6.241327,-0.00627994,0.00102534
22,ZC_ZW,20251119,SHORT,100,-5.735585,-0.00607299,0.00107967
22,ZC_ZW,20251119,SHORT,101,-5.631264,-0.00627994,0.00113642
22,ZC_ZW,20251119,SHORT,102,-5.760824,-0.00642042,0.00113525
22,ZC_ZW,20251119,SHORT,103,-3.646925,-0.00399722,0.00112883
22,ZC_ZW,20251119,SHORT,104,-3.919496,-0.00420436,0.00110317
22,ZC_ZW,20251119,SHORT,105,-3.845480,-0.00399722,0.00107054
22,ZC_ZW,20251119,SHORT,106,-2.511188,-0.00275257,0.00114372
22,ZC_ZW,20251119,SHORT,107,-3.116341,-0.00344397,0.00114349
22,ZC_ZW,20251119,SHORT,108,-3.039000,-0.00344397,0.00117259
